"TimestampLSL_s","Marker"
"1794.3526037278943","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":42,""stimulus"":""target"",""lsl_t"":1794.352623}"
"1796.4598533272247","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":43,""stimulus"":""target"",""lsl_t"":1796.459873}"
"1798.5674657265547","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":44,""stimulus"":""target"",""lsl_t"":1798.567485}"
"1800.6730964258854","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":45,""stimulus"":""target"",""lsl_t"":1800.673116}"
"1802.7828622252148","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":46,""stimulus"":""target"",""lsl_t"":1802.782882}"
"1804.8881343245457","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":47,""stimulus"":""target"",""lsl_t"":1804.888154}"
"1807.0001290238743","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":48,""stimulus"":""target"",""lsl_t"":1807.000149}"
"1809.1046483232053","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":49,""stimulus"":""target"",""lsl_t"":1809.104668}"
"1811.213160722535","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":50,""stimulus"":""target"",""lsl_t"":1811.213180}"
"1813.3188192218659","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":51,""stimulus"":""target"",""lsl_t"":1813.318839}"
"1815.4251353211962","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":52,""stimulus"":""target"",""lsl_t"":1815.425155}"
"1817.5328833205265","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":53,""stimulus"":""target"",""lsl_t"":1817.532903}"
"1819.638749319857","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":54,""stimulus"":""target"",""lsl_t"":1819.638769}"
"1821.7514751191852","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":55,""stimulus"":""nonTarget"",""lsl_t"":1821.751495}"
"1823.860691618515","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":56,""stimulus"":""nonTarget"",""lsl_t"":1823.860711}"
"1825.9695112178445","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":57,""stimulus"":""target"",""lsl_t"":1825.969531}"
"1828.0747516171753","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":58,""stimulus"":""target"",""lsl_t"":1828.074771}"
"1830.1819403165057","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":59,""stimulus"":""target"",""lsl_t"":1830.181960}"
"1832.2889635158358","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":60,""stimulus"":""target"",""lsl_t"":1832.288983}"
"1834.397025415166","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":61,""stimulus"":""target"",""lsl_t"":1834.397045}"
"1836.5086901144946","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":62,""stimulus"":""target"",""lsl_t"":1836.508710}"
"1838.6159406138247","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":63,""stimulus"":""nonTarget"",""lsl_t"":1838.615960}"
"1840.7289559131532","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":64,""stimulus"":""target"",""lsl_t"":1840.728975}"
"1842.831635112485","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":65,""stimulus"":""nonTarget"",""lsl_t"":1842.831655}"
"1844.9402389118145","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":66,""stimulus"":""target"",""lsl_t"":1844.940258}"
"1847.0460132111452","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":67,""stimulus"":""target"",""lsl_t"":1847.046033}"
"1849.1590593104736","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":68,""stimulus"":""target"",""lsl_t"":1849.159079}"
"1851.2644409098043","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":69,""stimulus"":""target"",""lsl_t"":1851.264460}"
"1853.3713649091344","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":70,""stimulus"":""target"",""lsl_t"":1853.371384}"
"1855.4789842084647","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":71,""stimulus"":""target"",""lsl_t"":1855.479004}"
"1857.5838990077955","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":72,""stimulus"":""nonTarget"",""lsl_t"":1857.583919}"
"1859.693613307125","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":73,""stimulus"":""target"",""lsl_t"":1859.693633}"
"1861.7974828064562","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":74,""stimulus"":""nonTarget"",""lsl_t"":1861.797502}"
"1863.909972805785","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":75,""stimulus"":""target"",""lsl_t"":1863.909992}"
"1866.016959405115","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":76,""stimulus"":""target"",""lsl_t"":1866.016979}"
"1868.1238855044453","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":77,""stimulus"":""target"",""lsl_t"":1868.123905}"
"1870.2316457037753","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":78,""stimulus"":""target"",""lsl_t"":1870.231665}"
"1872.340704403105","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":79,""stimulus"":""target"",""lsl_t"":1872.340724}"
"1874.448281502435","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":80,""stimulus"":""target"",""lsl_t"":1874.448301}"
"1876.5542039017657","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":81,""stimulus"":""target"",""lsl_t"":1876.554223}"
"1878.6620765010957","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":82,""stimulus"":""target"",""lsl_t"":1878.662096}"
"1880.772441300425","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":83,""stimulus"":""target"",""lsl_t"":1880.772461}"
"1882.882944299754","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":84,""stimulus"":""target"",""lsl_t"":1882.882964}"
"1884.9887598990847","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":85,""stimulus"":""target"",""lsl_t"":1884.988779}"
"1887.0992752984139","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":86,""stimulus"":""target"",""lsl_t"":1887.099295}"
"1889.2040146977447","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":87,""stimulus"":""target"",""lsl_t"":1889.204034}"
"1891.3113636970747","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":88,""stimulus"":""target"",""lsl_t"":1891.311383}"
"1893.4207027964046","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":89,""stimulus"":""target"",""lsl_t"":1893.420722}"
"1895.5246649957355","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":90,""stimulus"":""target"",""lsl_t"":1895.524685}"
"1897.631361495066","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":91,""stimulus"":""target"",""lsl_t"":1897.631381}"
"1899.739824094396","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":92,""stimulus"":""target"",""lsl_t"":1899.739844}"
"1901.8452912937266","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":93,""stimulus"":""target"",""lsl_t"":1901.845311}"
"1903.9529583930566","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":94,""stimulus"":""nonTarget"",""lsl_t"":1903.952978}"
"1906.0614926923863","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":95,""stimulus"":""target"",""lsl_t"":1906.061512}"
"1908.1681895917168","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":96,""stimulus"":""target"",""lsl_t"":1908.168209}"
"1910.275375391047","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":97,""stimulus"":""nonTarget"",""lsl_t"":1910.275395}"
"1912.3841522903767","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":98,""stimulus"":""target"",""lsl_t"":1912.384172}"
"1914.493898489706","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":99,""stimulus"":""target"",""lsl_t"":1914.493918}"
"1916.6011646890363","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":100,""stimulus"":""target"",""lsl_t"":1916.601184}"
"1918.707308088367","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":101,""stimulus"":""target"",""lsl_t"":1918.707328}"
"1920.814357687697","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":102,""stimulus"":""target"",""lsl_t"":1920.814377}"
"1922.9195908870279","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":103,""stimulus"":""target"",""lsl_t"":1922.919610}"
"1925.027021086358","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":104,""stimulus"":""target"",""lsl_t"":1925.027041}"
