"TimestampLSL_s","Marker"
"1057401.251340961","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":35,""stimulus"":""target"",""lsl_t"":1057401.251359}"
"1057403.3614026313","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":36,""stimulus"":""nonTarget"",""lsl_t"":1057403.361421}"
"1057405.4719243015","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":37,""stimulus"":""target"",""lsl_t"":1057405.471943}"
"1057407.580597872","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":38,""stimulus"":""target"",""lsl_t"":1057407.580616}"
"1057409.6878358421","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":39,""stimulus"":""target"",""lsl_t"":1057409.687854}"
"1057411.7968641126","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":40,""stimulus"":""target"",""lsl_t"":1057411.796883}"
"1057413.9065874827","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":41,""stimulus"":""nonTarget"",""lsl_t"":1057413.906606}"
"1057416.011605253","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":42,""stimulus"":""target"",""lsl_t"":1057416.011624}"
"1057418.1211650234","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":43,""stimulus"":""nonTarget"",""lsl_t"":1057418.121184}"
"1057420.2306868937","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":44,""stimulus"":""target"",""lsl_t"":1057420.230706}"
"1057422.338967164","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":45,""stimulus"":""target"",""lsl_t"":1057422.338986}"
"1057424.4497038343","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":46,""stimulus"":""target"",""lsl_t"":1057424.449723}"
"1057426.5639808043","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":47,""stimulus"":""target"",""lsl_t"":1057426.564000}"
"1057428.6695914746","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":48,""stimulus"":""target"",""lsl_t"":1057428.669610}"
"1057430.7837721447","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":49,""stimulus"":""target"",""lsl_t"":1057430.783791}"
"1057432.8928919153","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":50,""stimulus"":""target"",""lsl_t"":1057432.892911}"
"1057435.0071666855","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":51,""stimulus"":""target"",""lsl_t"":1057435.007186}"
"1057437.1153034556","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":52,""stimulus"":""target"",""lsl_t"":1057437.115322}"
"1057439.2260349258","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":53,""stimulus"":""target"",""lsl_t"":1057439.226054}"
"1057441.3371274963","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":54,""stimulus"":""target"",""lsl_t"":1057441.337146}"
"1057443.4467132664","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":55,""stimulus"":""target"",""lsl_t"":1057443.446732}"
"1057445.5578067366","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":56,""stimulus"":""target"",""lsl_t"":1057445.557826}"
"1057447.666492407","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":57,""stimulus"":""target"",""lsl_t"":1057447.666511}"
"1057449.7740827773","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":58,""stimulus"":""target"",""lsl_t"":1057449.774102}"
"1057451.8850768474","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":59,""stimulus"":""target"",""lsl_t"":1057451.885096}"
"1057453.9967432178","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":60,""stimulus"":""target"",""lsl_t"":1057453.996762}"
"1057456.1085746882","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":61,""stimulus"":""target"",""lsl_t"":1057456.108594}"
"1057458.2207921583","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":62,""stimulus"":""target"",""lsl_t"":1057458.220811}"
"1057460.3313397286","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":63,""stimulus"":""target"",""lsl_t"":1057460.331359}"
"1057462.4436575987","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":64,""stimulus"":""target"",""lsl_t"":1057462.443677}"
"1057464.552598969","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":65,""stimulus"":""target"",""lsl_t"":1057464.552618}"
"1057466.6625406393","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":66,""stimulus"":""target"",""lsl_t"":1057466.662560}"
"1057468.7693428094","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":67,""stimulus"":""target"",""lsl_t"":1057468.769362}"
"1057470.88043658","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":68,""stimulus"":""target"",""lsl_t"":1057470.880456}"
"1057472.9845734502","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":69,""stimulus"":""nonTarget"",""lsl_t"":1057472.984593}"
"1057475.0948286206","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":70,""stimulus"":""target"",""lsl_t"":1057475.094848}"
"1057477.2072448907","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":71,""stimulus"":""target"",""lsl_t"":1057477.207264}"
"1057479.319526461","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":72,""stimulus"":""target"",""lsl_t"":1057479.319546}"
"1057481.428357331","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":73,""stimulus"":""target"",""lsl_t"":1057481.428377}"
"1057483.5407335013","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":74,""stimulus"":""target"",""lsl_t"":1057483.540753}"
"1057485.649059872","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":75,""stimulus"":""nonTarget"",""lsl_t"":1057485.649079}"
"1057487.760607442","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":76,""stimulus"":""target"",""lsl_t"":1057487.760627}"
"1057489.8646388124","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":77,""stimulus"":""target"",""lsl_t"":1057489.864658}"
"1057491.9759418827","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":78,""stimulus"":""target"",""lsl_t"":1057491.975962}"
"1057494.0821532528","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":79,""stimulus"":""nonTarget"",""lsl_t"":1057494.082173}"
"1057496.1898694232","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":80,""stimulus"":""target"",""lsl_t"":1057496.189889}"
"1057498.2987576935","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":81,""stimulus"":""target"",""lsl_t"":1057498.298777}"
"1057500.4074140638","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":82,""stimulus"":""target"",""lsl_t"":1057500.407434}"
"1057502.5139155341","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":83,""stimulus"":""target"",""lsl_t"":1057502.513935}"
"1057504.6234617045","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":84,""stimulus"":""nonTarget"",""lsl_t"":1057504.623482}"
"1057506.7344907748","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":85,""stimulus"":""nonTarget"",""lsl_t"":1057506.734511}"
"1057508.845246445","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":86,""stimulus"":""nonTarget"",""lsl_t"":1057508.845266}"
"1057510.955503215","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":87,""stimulus"":""target"",""lsl_t"":1057510.955523}"
"1057513.0640391856","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":88,""stimulus"":""target"",""lsl_t"":1057513.064059}"
"1057515.1767659558","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":89,""stimulus"":""target"",""lsl_t"":1057515.176786}"
"1057517.2853303258","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":90,""stimulus"":""target"",""lsl_t"":1057517.285350}"
"1057519.3979396962","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":91,""stimulus"":""target"",""lsl_t"":1057519.397960}"
"1057521.5081445666","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":92,""stimulus"":""target"",""lsl_t"":1057521.508165}"
"1057523.6168797368","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":93,""stimulus"":""nonTarget"",""lsl_t"":1057523.616900}"
"1057525.7285039069","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":94,""stimulus"":""target"",""lsl_t"":1057525.728524}"
"1057527.8366771773","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":95,""stimulus"":""target"",""lsl_t"":1057527.836697}"
"1057529.9472906475","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":96,""stimulus"":""target"",""lsl_t"":1057529.947311}"
"1057532.051457018","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":97,""stimulus"":""target"",""lsl_t"":1057532.051477}"
"1057534.1601087882","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":98,""stimulus"":""target"",""lsl_t"":1057534.160129}"
"1057536.2705802585","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":99,""stimulus"":""target"",""lsl_t"":1057536.270601}"
"1057538.3845109285","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":100,""stimulus"":""nonTarget"",""lsl_t"":1057538.384531}"
"1057540.492902599","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":101,""stimulus"":""target"",""lsl_t"":1057540.492923}"
"1057542.6030520692","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":102,""stimulus"":""target"",""lsl_t"":1057542.603072}"
"1057544.7155568395","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":103,""stimulus"":""nonTarget"",""lsl_t"":1057544.715577}"
"1057546.8278476095","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":104,""stimulus"":""target"",""lsl_t"":1057546.827868}"
"1057548.9339018802","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":105,""stimulus"":""target"",""lsl_t"":1057548.933922}"
"1057551.0433995503","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":106,""stimulus"":""target"",""lsl_t"":1057551.043420}"
"1057553.1483638207","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":107,""stimulus"":""nonTarget"",""lsl_t"":1057553.148384}"
"1057555.255384591","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":108,""stimulus"":""nonTarget"",""lsl_t"":1057555.255405}"
"1057557.3697654612","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":109,""stimulus"":""nonTarget"",""lsl_t"":1057557.369786}"
"1057559.4819558312","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":110,""stimulus"":""target"",""lsl_t"":1057559.481976}"
"1057561.5915502016","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":111,""stimulus"":""target"",""lsl_t"":1057561.591571}"
"1057563.6982951718","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":112,""stimulus"":""target"",""lsl_t"":1057563.698316}"
"1057565.809340442","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":113,""stimulus"":""target"",""lsl_t"":1057565.809361}"
"1057567.9193822125","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":114,""stimulus"":""target"",""lsl_t"":1057567.919403}"
"1057570.0314483827","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":115,""stimulus"":""nonTarget"",""lsl_t"":1057570.031469}"
"1057572.141427653","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":116,""stimulus"":""nonTarget"",""lsl_t"":1057572.141448}"
"1057574.2518836232","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":117,""stimulus"":""target"",""lsl_t"":1057574.251904}"
"1057576.3629951936","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":118,""stimulus"":""target"",""lsl_t"":1057576.363016}"
"1057578.4700288638","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":119,""stimulus"":""target"",""lsl_t"":1057578.470050}"
"1057580.5740317341","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":120,""stimulus"":""target"",""lsl_t"":1057580.574053}"
"1057582.6805226044","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":121,""stimulus"":""target"",""lsl_t"":1057582.680544}"
"1057584.7893862748","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":122,""stimulus"":""target"",""lsl_t"":1057584.789407}"
"1057586.897447145","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":123,""stimulus"":""target"",""lsl_t"":1057586.897468}"
"1057589.0059800155","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":124,""stimulus"":""target"",""lsl_t"":1057589.006001}"
"1057591.1144509856","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":125,""stimulus"":""target"",""lsl_t"":1057591.114472}"
"1057593.225973056","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":126,""stimulus"":""target"",""lsl_t"":1057593.225994}"
"1057595.337782026","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":127,""stimulus"":""target"",""lsl_t"":1057595.337803}"
"1057597.4487186964","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":128,""stimulus"":""nonTarget"",""lsl_t"":1057597.448740}"
"1057599.5582463667","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":129,""stimulus"":""target"",""lsl_t"":1057599.558268}"
"1057601.6650193369","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":130,""stimulus"":""nonTarget"",""lsl_t"":1057601.665041}"
"1057603.7737406073","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":131,""stimulus"":""target"",""lsl_t"":1057603.773762}"
"1057605.8839836775","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":132,""stimulus"":""nonTarget"",""lsl_t"":1057605.884005}"
"1057607.988224448","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":133,""stimulus"":""nonTarget"",""lsl_t"":1057607.988246}"
"1057610.1020273182","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":134,""stimulus"":""target"",""lsl_t"":1057610.102049}"
"1057612.2088132882","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":135,""stimulus"":""target"",""lsl_t"":1057612.208835}"
"1057614.3165895587","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":136,""stimulus"":""target"",""lsl_t"":1057614.316611}"
"1057616.425426329","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":137,""stimulus"":""target"",""lsl_t"":1057616.425448}"
"1057618.5347704992","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":138,""stimulus"":""target"",""lsl_t"":1057618.534792}"
"1057620.6472531697","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":139,""stimulus"":""target"",""lsl_t"":1057620.647275}"
"1057622.7557581398","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":140,""stimulus"":""target"",""lsl_t"":1057622.755780}"
"1057624.86354921","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":141,""stimulus"":""target"",""lsl_t"":1057624.863571}"
"1057626.9727782805","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":142,""stimulus"":""target"",""lsl_t"":1057626.972800}"
"1057629.0824929506","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":143,""stimulus"":""nonTarget"",""lsl_t"":1057629.082515}"
"1057631.1923769207","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":144,""stimulus"":""target"",""lsl_t"":1057631.192399}"
"1057633.3026317912","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":145,""stimulus"":""target"",""lsl_t"":1057633.302653}"
"1057635.4038221615","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":146,""stimulus"":""target"",""lsl_t"":1057635.403844}"
"1057637.5117618318","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":147,""stimulus"":""target"",""lsl_t"":1057637.511784}"
"1057639.619037802","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":148,""stimulus"":""target"",""lsl_t"":1057639.619060}"
"1057641.7273043725","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":149,""stimulus"":""nonTarget"",""lsl_t"":1057641.727326}"
"1057643.8345668428","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":150,""stimulus"":""target"",""lsl_t"":1057643.834589}"
"1057645.9476534128","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":151,""stimulus"":""target"",""lsl_t"":1057645.947675}"
"1057648.0559898834","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":152,""stimulus"":""target"",""lsl_t"":1057648.056012}"
"1057650.1654634534","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":153,""stimulus"":""target"",""lsl_t"":1057650.165485}"
"1057652.2768583237","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":154,""stimulus"":""nonTarget"",""lsl_t"":1057652.276880}"
"1057654.3853363942","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":155,""stimulus"":""target"",""lsl_t"":1057654.385358}"
"1057656.4928260644","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":156,""stimulus"":""target"",""lsl_t"":1057656.492848}"
"1057658.5990022349","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":157,""stimulus"":""nonTarget"",""lsl_t"":1057658.599024}"
"1057660.709255005","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":158,""stimulus"":""target"",""lsl_t"":1057660.709277}"
"1057662.8203495753","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":159,""stimulus"":""target"",""lsl_t"":1057662.820372}"
"1057664.9286424455","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":160,""stimulus"":""target"",""lsl_t"":1057664.928665}"
"1057667.0365298158","{""event"":""trial_onset"",""participant"":350,""block"":1,""trial"":161,""stimulus"":""target"",""lsl_t"":1057667.036552}"
"1057669.0415502875","{""event"":""BLOCK_END"",""participant"":350,""block"":1,""lsl_time_s"":1057669.041572}"
"1057674.3828614121","{""event"":""EXP_START"",""participant"":350,""block"":2,""lsl_time_s"":1057674.382884}"
"1057674.3833661121","{""event"":""BLOCK_START"",""participant"":350,""block"":2,""lsl_time_s"":1057674.383388}"
"1057674.4882156109","{""event"":""trial_onset"",""participant"":350,""block"":2,""trial"":0,""stimulus"":""target"",""lsl_t"":1057674.488238}"
"1057676.600922281","{""event"":""trial_onset"",""participant"":350,""block"":2,""trial"":1,""stimulus"":""target"",""lsl_t"":1057676.600945}"
"1057678.711466351","{""event"":""trial_onset"",""participant"":350,""block"":2,""trial"":2,""stimulus"":""nonTarget"",""lsl_t"":1057678.711489}"
"1057680.8214645216","{""event"":""trial_onset"",""participant"":350,""block"":2,""trial"":3,""stimulus"":""target"",""lsl_t"":1057680.821487}"
"1057682.9336143918","{""event"":""trial_onset"",""participant"":350,""block"":2,""trial"":4,""stimulus"":""target"",""lsl_t"":1057682.933637}"
"1057685.0411041619","{""event"":""trial_onset"",""participant"":350,""block"":2,""trial"":5,""stimulus"":""nonTarget"",""lsl_t"":1057685.041127}"
"1057687.1483900324","{""event"":""trial_onset"",""participant"":350,""block"":2,""trial"":6,""stimulus"":""target"",""lsl_t"":1057687.148412}"
"1057689.2533661027","{""event"":""trial_onset"",""participant"":350,""block"":2,""trial"":7,""stimulus"":""target"",""lsl_t"":1057689.253389}"
"1057691.365334373","{""event"":""trial_onset"",""participant"":350,""block"":2,""trial"":8,""stimulus"":""nonTarget"",""lsl_t"":1057691.365357}"
"1057693.4794081433","{""event"":""trial_onset"",""participant"":350,""block"":2,""trial"":9,""stimulus"":""target"",""lsl_t"":1057693.479431}"
"1057695.5877277134","{""event"":""trial_onset"",""participant"":350,""block"":2,""trial"":10,""stimulus"":""nonTarget"",""lsl_t"":1057695.587750}"
"1057697.6997690836","{""event"":""trial_onset"",""participant"":350,""block"":2,""trial"":11,""stimulus"":""nonTarget"",""lsl_t"":1057697.699792}"
"1057699.803791654","{""event"":""trial_onset"",""participant"":350,""block"":2,""trial"":12,""stimulus"":""target"",""lsl_t"":1057699.803814}"
"1057701.9131540242","{""event"":""trial_onset"",""participant"":350,""block"":2,""trial"":13,""stimulus"":""target"",""lsl_t"":1057701.913177}"
"1057704.0225304945","{""event"":""trial_onset"",""participant"":350,""block"":2,""trial"":14,""stimulus"":""nonTarget"",""lsl_t"":1057704.022553}"
"1057706.131425265","{""event"":""trial_onset"",""participant"":350,""block"":2,""trial"":15,""stimulus"":""nonTarget"",""lsl_t"":1057706.131448}"
"1057708.242454335","{""event"":""trial_onset"",""participant"":350,""block"":2,""trial"":16,""stimulus"":""target"",""lsl_t"":1057708.242477}"
"1057710.3544566054","{""event"":""trial_onset"",""participant"":350,""block"":2,""trial"":17,""stimulus"":""target"",""lsl_t"":1057710.354479}"
"1057712.4685303755","{""event"":""trial_onset"",""participant"":350,""block"":2,""trial"":18,""stimulus"":""target"",""lsl_t"":1057712.468553}"
"1057714.5819896457","{""event"":""trial_onset"",""participant"":350,""block"":2,""trial"":19,""stimulus"":""target"",""lsl_t"":1057714.582012}"
"1057716.692559116","{""event"":""trial_onset"",""participant"":350,""block"":2,""trial"":20,""stimulus"":""target"",""lsl_t"":1057716.692582}"
"1057718.8015249863","{""event"":""trial_onset"",""participant"":350,""block"":2,""trial"":21,""stimulus"":""target"",""lsl_t"":1057718.801548}"
"1057720.9088999566","{""event"":""trial_onset"",""participant"":350,""block"":2,""trial"":22,""stimulus"":""target"",""lsl_t"":1057720.908923}"
"1057723.015571727","{""event"":""trial_onset"",""participant"":350,""block"":2,""trial"":23,""stimulus"":""target"",""lsl_t"":1057723.015595}"
"1057725.130000197","{""event"":""trial_onset"",""participant"":350,""block"":2,""trial"":24,""stimulus"":""nonTarget"",""lsl_t"":1057725.130023}"
"1057727.2404763673","{""event"":""trial_onset"",""participant"":350,""block"":2,""trial"":25,""stimulus"":""target"",""lsl_t"":1057727.240499}"
"1057729.3472294377","{""event"":""trial_onset"",""participant"":350,""block"":2,""trial"":26,""stimulus"":""target"",""lsl_t"":1057729.347252}"
