prediction,theta_mean,alpha_mean,beta_mean,tbr_mean,tbr_min,tbr_max,bar_mean,bar_min,bar_max,outlier_features_p01_p99,outlier_features_p05_p95
1,805457.7083492884,253902.35290561238,374173.9600999342,1.7695552634671885,0.17224087841595562,5.140771861256001,1.8204853399864718,0.8507992054218667,5.438191977804804,5,10
1,3435363.1766641946,465144.4883773282,483502.04877862043,7.453249860804922,1.3982265057665515,16.04471817124693,1.3323394836575846,0.486868739987283,4.0919957957671285,12,15
1,557380.6669438708,155905.75351543914,366078.92095797195,1.5356681704606585,0.23591079639202744,4.436845299719578,3.0947471305016703,0.9373968011650039,10.71889098677498,10,13
1,3097303.262886454,683043.7436826505,457143.8913227841,6.468284059505389,0.9682603578351022,18.041112212677916,1.0279496647905462,0.3096496305326775,2.121348064791067,11,19
1,162712425.4560522,3998746.4431479895,2430094.2626398946,42.68531502277967,7.262938563908316,77.58042381745132,1.0859184282106693,0.5397645242200777,3.4320511003981746,15,16
1,3027032.7072402393,869178.5290108204,630555.4615219859,2.6136392745612214,0.4416375939079708,7.239154918181279,1.1086151828738402,0.5383774734020024,2.3736960126000466,4,12
1,7148718.311970348,2233043.8778356374,1434406.506876636,9.233835411515901,0.9984033604132436,20.681118882845716,0.865110378131792,0.357270300514408,2.9903450851129167,13,20
1,5855513.414953783,1559825.3748680858,1043834.1652082764,3.656630257989511,0.4690064976967259,7.510092491906742,1.1490590596569705,0.5153141570512239,2.7457844610123128,8,11
1,9275243.753646707,1641221.4940194357,2196588.7493782947,3.942452008818459,0.7211087743520126,8.779568878361978,1.3824523418485637,0.8582150887991732,2.4182500989114963,12,14
1,10473700.52437525,2182730.0936426166,1696348.0861804106,4.172400641282664,0.6772606068297177,7.34668251641166,1.0856296590115426,0.5328496825633474,2.3088960238677028,11,14
1,4215740.671332882,3600792.683487042,2224818.87049129,2.132235100675329,0.385823082493337,4.806083986915353,1.0497635970103485,0.5585675886702343,2.567082156229586,2,12
1,781246.6276671232,196081.8038760516,287914.4915138995,2.688074275846742,0.39857251466552046,7.509692397369616,1.8741743923021434,0.6062698066948818,2.9731299031316882,5,16
1,4072559.9171012365,1872669.3326670995,1249759.8241510428,2.864785789993384,0.2824852761976389,8.134380478128834,1.2361222638436495,0.500219357207573,2.630320069367243,8,15
1,6545916.763061601,2872772.885574634,1571609.4826065414,5.053686328723322,0.3309203414356866,10.92421649379399,1.0239536545729662,0.37372615871180065,3.2738239421569952,16,20
1,5680354.4886771655,2554041.0931185246,1331713.1360961942,2.484444017243056,0.5201852088246354,6.18696554612212,1.1030649581430394,0.4108604413312804,1.978966954263279,5,10
1,3311693.297880511,1874684.9456120126,921107.0859571919,3.696362793913431,0.9686317399958657,7.735300412092438,1.0869299023837609,0.3825804228695177,2.298632052899802,10,13
1,1000612.4421667749,392808.26630294666,413852.28620111744,1.918102672718952,0.6429616095091577,7.713897791574346,1.5526374489791368,0.751415470907569,3.361773583245471,4,6
1,2323432.9155486417,1196188.5625598102,812145.9188221273,2.035993129676651,0.2755388214077941,4.731332211891248,1.0656427763164442,0.5291430712857434,2.4749362753840503,5,10
1,132862347.39497708,4599624.796535038,1096042.6513491587,49.422112124689065,10.396804019433475,160.99482078629188,0.5409349765919712,0.19087350403944003,1.539667027135978,20,24
1,46214887.98914738,3944216.153848135,1585363.9031793983,16.437168507375365,3.05676517908857,35.58491903610102,0.6664496830016347,0.35000986029529657,1.5308520752039794,15,20
1,2757238.7247629766,355145.9905523006,347441.544361032,4.064952228023754,0.6219019930915826,18.447935888818108,1.2702620515268495,0.6622793494845565,2.1792741883727156,7,11
1,4936871.514930432,3006842.6912067793,1559175.014457507,3.1149438435659333,1.637072147844375,7.3580407549645885,0.7125958477848761,0.4913827492883472,0.9982999843585701,6,13
1,108978313.61824104,14798817.332211405,7615731.806859712,10.948569226763343,6.638769636018558,18.52219929682407,0.6453888154659967,0.5013822958867874,1.1106622849202943,14,16
1,5252856.142005054,902484.4132687798,960951.5662661276,4.417038975237905,1.0189057828222385,7.828131166840139,1.1139896482009803,0.5588414190732346,1.613628869926149,11,12
1,2540368.19590265,379198.9347927772,450309.6540180421,7.0486556889845655,0.9053609215815493,30.288312122635304,1.2599910139445114,0.27929706869580245,3.4032631134450164,13,14
1,1591157.7806949236,342467.49376405956,411943.50415409915,4.098201915984787,0.4086504747523926,11.939120716757616,1.4130974711456539,0.6355616063929893,3.8757803564044795,9,14
1,2097968.875230262,473452.5730695656,378650.7885984375,10.166263787813211,1.0486939926005807,39.14524287372291,1.0088576536503706,0.23747375909310603,2.5797693739995853,14,18
1,2764975.4349243445,627655.4834778976,485544.8779619328,4.548368626180909,0.5681376526155341,11.314184663633904,1.4424729978711002,0.551199534367605,3.5164592103382044,10,13
1,3506649.9067989113,579081.276647989,599001.8763969422,7.829015291207621,0.5058350813454289,44.63276302126808,1.4480720761838781,0.3454287089511716,4.181033447366335,13,15
1,4679187.667356134,1308075.3343582295,710085.3288008679,12.591571981797262,1.1480659067412495,122.70005873666483,1.0528519773431588,0.1725805833160984,2.8876125794060656,14,15
