participant,block,row_type,trialIndex,stimulus,response,outcome,rt_ms,excluded_fast,lsl_time_s,hits,falseAlarms,misses,totalTargets,totalNonTargets,rt_mean_ms,rtv_ms,hit_rate,false_alarm_rate,sam_rating
1,1,trial,0,target,key,hit,301.54,0,961010.681196,,,,126,36,,,,
1,1,trial,1,target,key,hit,345.06,0,961012.785696,,,,126,36,,,,
1,1,trial,2,target,key,hit,304.68,0,961014.889827,,,,126,36,,,,
1,1,trial,3,nonTarget,none,cr,,0,961016.998949,,,,126,36,,,,
1,1,trial,4,target,key,hit,293.61,0,961019.104306,,,,126,36,,,,
1,1,trial,5,nonTarget,key,fa,292.03,0,961021.210379,,,,126,36,,,,
1,1,trial,6,target,key,hit,500.93,0,961023.317756,,,,126,36,,,,
1,1,trial,7,target,key,hit,396.69,0,961025.427978,,,,126,36,,,,
1,1,trial,8,target,key,hit,490.77,0,961027.534456,,,,126,36,,,,
1,1,trial,9,target,key,hit,334.23,0,961029.642546,,,,126,36,,,,
1,1,trial,10,target,key,hit,326.84,0,961031.747023,,,,126,36,,,,
1,1,trial,11,target,key,hit,277.23,0,961033.856628,,,,126,36,,,,
1,1,trial,12,target,key,hit,268.99,0,961035.964391,,,,126,36,,,,
1,1,trial,13,target,key,hit,467.39,0,961038.072643,,,,126,36,,,,
1,1,trial,14,target,key,hit,505.20,0,961040.181327,,,,126,36,,,,
1,1,trial,15,target,key,hit,363.94,0,961042.291740,,,,126,36,,,,
1,1,trial,16,target,key,hit,385.31,0,961044.395354,,,,126,36,,,,
1,1,trial,17,target,key,hit,424.52,0,961046.502410,,,,126,36,,,,
1,1,trial,18,target,key,hit,268.13,0,961048.608028,,,,126,36,,,,
1,1,trial,19,target,key,hit,279.02,0,961050.715207,,,,126,36,,,,
1,1,trial,20,nonTarget,none,cr,,0,961052.820806,,,,126,36,,,,
1,1,trial,21,target,key,hit,265.56,0,961054.924756,,,,126,36,,,,
1,1,trial,22,target,key,hit,392.25,0,961057.034777,,,,126,36,,,,
1,1,trial,23,nonTarget,key,fa,410.70,0,961059.140496,,,,126,36,,,,
1,1,trial,24,target,key,hit,442.57,0,961061.245610,,,,126,36,,,,
1,1,trial,25,target,key,hit,611.67,0,961063.352164,,,,126,36,,,,
1,1,trial,26,nonTarget,none,cr,,0,961065.456598,,,,126,36,,,,
1,1,trial,27,target,key,hit,534.89,0,961067.559020,,,,126,36,,,,
1,1,trial,28,nonTarget,none,cr,,0,961069.669766,,,,126,36,,,,
1,1,trial,29,target,key,hit,424.53,0,961071.778227,,,,126,36,,,,
1,1,trial,30,target,key,hit,599.71,0,961073.886227,,,,126,36,,,,
1,1,trial,31,target,key,hit,530.23,0,961075.991988,,,,126,36,,,,
1,1,trial,32,target,key,hit,406.17,0,961078.098200,,,,126,36,,,,
1,1,trial,33,nonTarget,none,cr,,0,961080.207199,,,,126,36,,,,
1,1,trial,34,nonTarget,none,cr,,0,961082.315470,,,,126,36,,,,
1,1,trial,35,nonTarget,none,cr,,0,961084.424166,,,,126,36,,,,
1,1,trial,36,nonTarget,none,cr,,0,961086.530786,,,,126,36,,,,
1,1,trial,37,target,key,hit,256.11,0,961088.642904,,,,126,36,,,,
1,1,trial,38,nonTarget,none,cr,,0,961090.751577,,,,126,36,,,,
1,1,trial,39,target,key,hit,398.31,0,961092.858928,,,,126,36,,,,
1,1,trial,40,target,key,hit,451.71,0,961094.963107,,,,126,36,,,,
1,1,trial,41,target,key,hit,830.05,0,961097.070304,,,,126,36,,,,
1,1,trial,42,target,key,hit,539.59,0,961099.177378,,,,126,36,,,,
1,1,trial,43,target,key,hit,264.05,0,961101.283795,,,,126,36,,,,
1,1,trial,44,nonTarget,none,cr,,0,961103.391915,,,,126,36,,,,
1,1,trial,45,target,key,hit,695.10,0,961105.497784,,,,126,36,,,,
1,1,trial,46,target,key,hit,479.58,0,961107.606687,,,,126,36,,,,
1,1,trial,47,nonTarget,none,cr,,0,961109.712612,,,,126,36,,,,
1,1,trial,48,target,key,hit,409.76,0,961111.820644,,,,126,36,,,,
1,1,trial,49,target,key,hit,689.79,0,961113.930093,,,,126,36,,,,
1,1,trial,50,target,key,hit,578.78,0,961116.037858,,,,126,36,,,,
1,1,trial,51,target,key,hit,406.97,0,961118.145114,,,,126,36,,,,
1,1,trial,52,nonTarget,none,cr,,0,961120.250779,,,,126,36,,,,
