TimestampLSL_s,Marker
961101.2837767834,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":43,""stimulus"":""target"",""lsl_t"":961101.283795}"
961103.3918960738,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":44,""stimulus"":""nonTarget"",""lsl_t"":961103.391915}"
961105.4977651644,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":45,""stimulus"":""target"",""lsl_t"":961105.497784}"
961107.606668555,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":46,""stimulus"":""target"",""lsl_t"":961107.606687}"
961109.7125938454,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":47,""stimulus"":""nonTarget"",""lsl_t"":961109.712612}"
961111.8206259359,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":48,""stimulus"":""target"",""lsl_t"":961111.820644}"
961113.9300748265,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":49,""stimulus"":""target"",""lsl_t"":961113.930093}"
961116.0378399171,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":50,""stimulus"":""target"",""lsl_t"":961116.037858}"
961118.1450959075,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":51,""stimulus"":""target"",""lsl_t"":961118.145114}"
961120.2507599981,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":52,""stimulus"":""nonTarget"",""lsl_t"":961120.250779}"
961122.3606681887,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":53,""stimulus"":""nonTarget"",""lsl_t"":961122.360687}"
961124.4731685792,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":54,""stimulus"":""nonTarget"",""lsl_t"":961124.473187}"
961126.5809385697,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":55,""stimulus"":""target"",""lsl_t"":961126.580957}"
961128.6851666602,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":56,""stimulus"":""target"",""lsl_t"":961128.685185}"
961130.7938399507,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":57,""stimulus"":""target"",""lsl_t"":961130.793859}"
961132.8986555414,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":58,""stimulus"":""target"",""lsl_t"":961132.898674}"
961135.0056880319,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":59,""stimulus"":""target"",""lsl_t"":961135.005707}"
961137.1107044225,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":60,""stimulus"":""target"",""lsl_t"":961137.110723}"
961139.214754213,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":61,""stimulus"":""nonTarget"",""lsl_t"":961139.214773}"
961141.3205323035,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":62,""stimulus"":""target"",""lsl_t"":961141.320551}"
961143.4251028941,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":63,""stimulus"":""target"",""lsl_t"":961143.425122}"
961145.5324282846,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":64,""stimulus"":""target"",""lsl_t"":961145.532447}"
961147.6393079752,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":65,""stimulus"":""target"",""lsl_t"":961147.639327}"
961149.7466297657,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":66,""stimulus"":""target"",""lsl_t"":961149.746648}"
961151.8559529562,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":67,""stimulus"":""nonTarget"",""lsl_t"":961151.855972}"
961153.9603369468,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":68,""stimulus"":""target"",""lsl_t"":961153.960356}"
961156.0651849373,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":69,""stimulus"":""target"",""lsl_t"":961156.065204}"
961158.1692225279,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":70,""stimulus"":""target"",""lsl_t"":961158.169241}"
961160.2734133184,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":71,""stimulus"":""target"",""lsl_t"":961160.273432}"
961162.3810179089,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":72,""stimulus"":""target"",""lsl_t"":961162.381037}"
961164.4866336995,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":73,""stimulus"":""target"",""lsl_t"":961164.486652}"
961166.5954596901,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":74,""stimulus"":""target"",""lsl_t"":961166.595478}"
961168.7069431805,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":75,""stimulus"":""nonTarget"",""lsl_t"":961168.706962}"
961170.8145215712,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":76,""stimulus"":""target"",""lsl_t"":961170.814540}"
961172.9227597617,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":77,""stimulus"":""nonTarget"",""lsl_t"":961172.922779}"
961175.0312711521,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":78,""stimulus"":""target"",""lsl_t"":961175.031290}"
961177.1337943427,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":79,""stimulus"":""target"",""lsl_t"":961177.133813}"
961179.2417790332,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":80,""stimulus"":""target"",""lsl_t"":961179.241798}"
961181.3499636238,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":81,""stimulus"":""target"",""lsl_t"":961181.349982}"
961183.4537971144,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":82,""stimulus"":""target"",""lsl_t"":961183.453816}"
961185.5581493048,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":83,""stimulus"":""target"",""lsl_t"":961185.558168}"
961187.6631844954,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":84,""stimulus"":""target"",""lsl_t"":961187.663203}"
961189.774926186,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":85,""stimulus"":""target"",""lsl_t"":961189.774945}"
961191.8854991765,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":86,""stimulus"":""target"",""lsl_t"":961191.885518}"
961193.989883467,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":87,""stimulus"":""target"",""lsl_t"":961193.989902}"
961196.0958212576,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":88,""stimulus"":""target"",""lsl_t"":961196.095840}"
961198.2037017482,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":89,""stimulus"":""target"",""lsl_t"":961198.203721}"
