TimestampLSL_s,Marker
918818.5468453452,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":26,""stimulus"":""target"",""lsl_t"":918818.546867}"
918820.6556812376,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":27,""stimulus"":""target"",""lsl_t"":918820.655703}"
918822.76462493,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":28,""stimulus"":""target"",""lsl_t"":918822.764647}"
918824.8727059225,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":29,""stimulus"":""target"",""lsl_t"":918824.872728}"
918826.9786059149,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":30,""stimulus"":""target"",""lsl_t"":918826.978628}"
918829.0894539073,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":31,""stimulus"":""target"",""lsl_t"":918829.089476}"
918831.2001753998,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":32,""stimulus"":""target"",""lsl_t"":918831.200197}"
918833.311357092,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":33,""stimulus"":""target"",""lsl_t"":918833.311379}"
918835.4214195844,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":34,""stimulus"":""target"",""lsl_t"":918835.421441}"
918837.5302592769,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":35,""stimulus"":""target"",""lsl_t"":918837.530281}"
918839.6376055693,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":36,""stimulus"":""target"",""lsl_t"":918839.637627}"
918841.7444747618,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":37,""stimulus"":""nonTarget"",""lsl_t"":918841.744497}"
918843.8551769542,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":38,""stimulus"":""target"",""lsl_t"":918843.855199}"
918845.9597086466,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":39,""stimulus"":""target"",""lsl_t"":918845.959731}"
918848.065852439,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":40,""stimulus"":""target"",""lsl_t"":918848.065874}"
918850.1729351315,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":41,""stimulus"":""target"",""lsl_t"":918850.172957}"
918852.2755354239,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":42,""stimulus"":""target"",""lsl_t"":918852.275557}"
918854.3781056163,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":43,""stimulus"":""nonTarget"",""lsl_t"":918854.378128}"
918856.4932621086,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":44,""stimulus"":""target"",""lsl_t"":918856.493284}"
918858.6020259011,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":45,""stimulus"":""target"",""lsl_t"":918858.602048}"
918860.7106618936,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":46,""stimulus"":""target"",""lsl_t"":918860.710684}"
918862.816836386,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":47,""stimulus"":""nonTarget"",""lsl_t"":918862.816858}"
918864.9279038784,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":48,""stimulus"":""target"",""lsl_t"":918864.927926}"
918867.0334194709,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":49,""stimulus"":""target"",""lsl_t"":918867.033441}"
918869.1398550633,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":50,""stimulus"":""target"",""lsl_t"":918869.139877}"
918871.2485713557,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":51,""stimulus"":""target"",""lsl_t"":918871.248593}"
918873.359127248,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":52,""stimulus"":""target"",""lsl_t"":918873.359149}"
918875.4661860404,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":53,""stimulus"":""target"",""lsl_t"":918875.466208}"
918877.5756062329,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":54,""stimulus"":""target"",""lsl_t"":918877.575628}"
918879.6849865253,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":55,""stimulus"":""target"",""lsl_t"":918879.685009}"
918881.7911413178,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":56,""stimulus"":""target"",""lsl_t"":918881.791163}"
918883.8966977102,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":57,""stimulus"":""nonTarget"",""lsl_t"":918883.896720}"
918886.0016442026,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":58,""stimulus"":""target"",""lsl_t"":918886.001666}"
918888.1053808951,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":59,""stimulus"":""target"",""lsl_t"":918888.105403}"
918890.2148793875,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":60,""stimulus"":""target"",""lsl_t"":918890.214901}"
918892.3229900799,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":61,""stimulus"":""target"",""lsl_t"":918892.323012}"
918894.4317714723,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":62,""stimulus"":""target"",""lsl_t"":918894.431794}"
918896.5415035647,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":63,""stimulus"":""target"",""lsl_t"":918896.541526}"
918898.6504505571,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":64,""stimulus"":""nonTarget"",""lsl_t"":918898.650473}"
918900.7581391495,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":65,""stimulus"":""nonTarget"",""lsl_t"":918900.758161}"
918902.8702187419,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":66,""stimulus"":""target"",""lsl_t"":918902.870241}"
918904.9776519344,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":67,""stimulus"":""target"",""lsl_t"":918904.977674}"
918907.0817844268,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":68,""stimulus"":""nonTarget"",""lsl_t"":918907.081807}"
918909.1899080193,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":69,""stimulus"":""target"",""lsl_t"":918909.189930}"
918911.2980709117,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":70,""stimulus"":""nonTarget"",""lsl_t"":918911.298093}"
918913.4030394042,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":71,""stimulus"":""nonTarget"",""lsl_t"":918913.403062}"
918915.5144510964,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":72,""stimulus"":""target"",""lsl_t"":918915.514473}"
918917.6229863889,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":73,""stimulus"":""target"",""lsl_t"":918917.623009}"
918919.7308211813,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":74,""stimulus"":""nonTarget"",""lsl_t"":918919.730843}"
918921.8404898738,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":75,""stimulus"":""target"",""lsl_t"":918921.840512}"
918923.9511322662,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":76,""stimulus"":""target"",""lsl_t"":918923.951154}"
918926.0583087587,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":77,""stimulus"":""target"",""lsl_t"":918926.058331}"
918928.1630216511,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":78,""stimulus"":""target"",""lsl_t"":918928.163044}"
918930.2702776435,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":79,""stimulus"":""target"",""lsl_t"":918930.270300}"
918932.3762744359,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":80,""stimulus"":""nonTarget"",""lsl_t"":918932.376297}"
918934.4991511282,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":81,""stimulus"":""nonTarget"",""lsl_t"":918934.499173}"
918936.6082472206,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":82,""stimulus"":""nonTarget"",""lsl_t"":918936.608269}"
918938.7182068131,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":83,""stimulus"":""target"",""lsl_t"":918938.718229}"
918940.8275370055,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":84,""stimulus"":""nonTarget"",""lsl_t"":918940.827559}"
918942.934661298,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":85,""stimulus"":""nonTarget"",""lsl_t"":918942.934684}"
918945.0467070903,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":86,""stimulus"":""target"",""lsl_t"":918945.046729}"
918947.1546965827,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":87,""stimulus"":""target"",""lsl_t"":918947.154719}"
918949.2604116752,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":88,""stimulus"":""nonTarget"",""lsl_t"":918949.260434}"
918951.3720685676,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":89,""stimulus"":""target"",""lsl_t"":918951.372091}"
918953.48366906,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":90,""stimulus"":""target"",""lsl_t"":918953.483691}"
918955.5943190524,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":91,""stimulus"":""target"",""lsl_t"":918955.594341}"
918957.6980515448,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":92,""stimulus"":""target"",""lsl_t"":918957.698074}"
918959.8023248373,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":93,""stimulus"":""target"",""lsl_t"":918959.802347}"
918961.9151842296,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":94,""stimulus"":""target"",""lsl_t"":918961.915207}"
918964.024771322,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":95,""stimulus"":""target"",""lsl_t"":918964.024794}"
918966.1316314145,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":96,""stimulus"":""target"",""lsl_t"":918966.131654}"
918968.2403858069,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":97,""stimulus"":""target"",""lsl_t"":918968.240408}"
918970.3485695993,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":98,""stimulus"":""target"",""lsl_t"":918970.348592}"
918972.4563919918,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":99,""stimulus"":""target"",""lsl_t"":918972.456414}"
918974.5662505842,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":100,""stimulus"":""nonTarget"",""lsl_t"":918974.566273}"
918976.6727492766,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":101,""stimulus"":""target"",""lsl_t"":918976.672772}"
918978.7844008689,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":102,""stimulus"":""nonTarget"",""lsl_t"":918978.784423}"
918980.8952243614,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":103,""stimulus"":""nonTarget"",""lsl_t"":918980.895247}"
918983.0010201539,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":104,""stimulus"":""target"",""lsl_t"":918983.001043}"
918985.1092683463,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":105,""stimulus"":""nonTarget"",""lsl_t"":918985.109291}"
918987.2144793387,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":106,""stimulus"":""target"",""lsl_t"":918987.214502}"
918989.3234245311,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":107,""stimulus"":""target"",""lsl_t"":918989.323447}"
918991.4310434236,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":108,""stimulus"":""target"",""lsl_t"":918991.431066}"
918993.536622916,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":109,""stimulus"":""target"",""lsl_t"":918993.536645}"
918995.6403436085,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":110,""stimulus"":""target"",""lsl_t"":918995.640366}"
918997.7451755009,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":111,""stimulus"":""target"",""lsl_t"":918997.745198}"
918999.8546146933,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":112,""stimulus"":""target"",""lsl_t"":918999.854637}"
919001.9654741857,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":113,""stimulus"":""target"",""lsl_t"":919001.965497}"
919004.0708577781,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":114,""stimulus"":""target"",""lsl_t"":919004.070880}"
919006.1801524705,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":115,""stimulus"":""target"",""lsl_t"":919006.180175}"
919008.288324063,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":116,""stimulus"":""nonTarget"",""lsl_t"":919008.288347}"
919010.3976443553,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":117,""stimulus"":""target"",""lsl_t"":919010.397667}"
919012.5035446478,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":118,""stimulus"":""target"",""lsl_t"":919012.503567}"
919014.6162824403,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":119,""stimulus"":""nonTarget"",""lsl_t"":919014.616305}"
919016.7273264326,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":120,""stimulus"":""target"",""lsl_t"":919016.727349}"
919018.8341060249,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":121,""stimulus"":""target"",""lsl_t"":919018.834129}"
919020.9385748174,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":122,""stimulus"":""target"",""lsl_t"":919020.938597}"
919023.0477390098,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":123,""stimulus"":""target"",""lsl_t"":919023.047762}"
919025.1559512023,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":124,""stimulus"":""target"",""lsl_t"":919025.155974}"
919027.2672307946,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":125,""stimulus"":""target"",""lsl_t"":919027.267253}"
919029.3744965871,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":126,""stimulus"":""target"",""lsl_t"":919029.374519}"
919031.4808873796,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":127,""stimulus"":""nonTarget"",""lsl_t"":919031.480910}"
919033.590316372,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":128,""stimulus"":""target"",""lsl_t"":919033.590339}"
919035.7029237644,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":129,""stimulus"":""target"",""lsl_t"":919035.702946}"
919037.8115670568,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":130,""stimulus"":""target"",""lsl_t"":919037.811590}"
919039.9169890492,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":131,""stimulus"":""target"",""lsl_t"":919039.917012}"
919042.0239815416,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":132,""stimulus"":""target"",""lsl_t"":919042.024004}"
919044.133752934,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":133,""stimulus"":""nonTarget"",""lsl_t"":919044.133776}"
919046.2417876265,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":134,""stimulus"":""target"",""lsl_t"":919046.241810}"
919048.3488890189,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":135,""stimulus"":""target"",""lsl_t"":919048.348912}"
919050.4551279114,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":136,""stimulus"":""target"",""lsl_t"":919050.455151}"
919052.5662658038,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":137,""stimulus"":""target"",""lsl_t"":919052.566288}"
919054.6781279962,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":138,""stimulus"":""target"",""lsl_t"":919054.678151}"
919056.7855695885,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":139,""stimulus"":""target"",""lsl_t"":919056.785592}"
919058.895572281,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":140,""stimulus"":""target"",""lsl_t"":919058.895595}"
919061.0053824733,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":141,""stimulus"":""target"",""lsl_t"":919061.005405}"
919063.1137227658,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":142,""stimulus"":""target"",""lsl_t"":919063.113745}"
919065.2183115582,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":143,""stimulus"":""target"",""lsl_t"":919065.218334}"
919067.3285238507,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":144,""stimulus"":""target"",""lsl_t"":919067.328547}"
919069.4367038432,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":145,""stimulus"":""nonTarget"",""lsl_t"":919069.436727}"
919071.5406759356,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":146,""stimulus"":""target"",""lsl_t"":919071.540699}"
919073.6515202279,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":147,""stimulus"":""target"",""lsl_t"":919073.651543}"
919075.7573093203,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":148,""stimulus"":""target"",""lsl_t"":919075.757332}"
919077.8644403127,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":149,""stimulus"":""target"",""lsl_t"":919077.864463}"
919079.9713363051,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":150,""stimulus"":""nonTarget"",""lsl_t"":919079.971359}"
919082.0829454976,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":151,""stimulus"":""target"",""lsl_t"":919082.082968}"
919084.1913820901,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":152,""stimulus"":""nonTarget"",""lsl_t"":919084.191405}"
919086.2969138825,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":153,""stimulus"":""target"",""lsl_t"":919086.296937}"
919088.4051210749,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":154,""stimulus"":""target"",""lsl_t"":919088.405144}"
919090.5126947673,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":155,""stimulus"":""nonTarget"",""lsl_t"":919090.512718}"
919092.6205196597,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":156,""stimulus"":""target"",""lsl_t"":919092.620542}"
919094.7288642521,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":157,""stimulus"":""target"",""lsl_t"":919094.728887}"
919096.8352950446,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":158,""stimulus"":""target"",""lsl_t"":919096.835318}"
919098.942963437,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":159,""stimulus"":""target"",""lsl_t"":919098.942986}"
919101.0525571294,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":160,""stimulus"":""target"",""lsl_t"":919101.052580}"
919103.1571080218,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":161,""stimulus"":""target"",""lsl_t"":919103.157131}"
919105.1726318146,"{""event"":""BLOCK_END"",""participant"":1,""block"":1,""lsl_time_s"":919105.172655}"
919174.0513519669,"{""event"":""EXP_START"",""participant"":1,""block"":2,""lsl_time_s"":919174.051375}"
919174.0518579669,"{""event"":""BLOCK_START"",""participant"":1,""block"":2,""lsl_time_s"":919174.051881}"
919174.1563126665,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":0,""stimulus"":""nonTarget"",""lsl_t"":919174.156336}"
919176.264181559,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":1,""stimulus"":""nonTarget"",""lsl_t"":919176.264205}"
919178.3763118514,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":2,""stimulus"":""target"",""lsl_t"":919178.376335}"
919180.4837309439,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":3,""stimulus"":""target"",""lsl_t"":919180.483754}"
919182.5885878362,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":4,""stimulus"":""target"",""lsl_t"":919182.588611}"
919184.6940820287,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":5,""stimulus"":""target"",""lsl_t"":919184.694105}"
919186.8061957211,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":6,""stimulus"":""target"",""lsl_t"":919186.806219}"
919188.9163619134,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":7,""stimulus"":""target"",""lsl_t"":919188.916385}"
919191.0206979059,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":8,""stimulus"":""target"",""lsl_t"":919191.020721}"
919193.1245216983,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":9,""stimulus"":""target"",""lsl_t"":919193.124545}"
919195.2296837907,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":10,""stimulus"":""target"",""lsl_t"":919195.229707}"
919197.3364121831,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":11,""stimulus"":""nonTarget"",""lsl_t"":919197.336435}"
919199.4450179756,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":12,""stimulus"":""target"",""lsl_t"":919199.445041}"
919201.549697268,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":13,""stimulus"":""target"",""lsl_t"":919201.549720}"
919203.6617291605,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":14,""stimulus"":""target"",""lsl_t"":919203.661752}"
919205.768497453,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":15,""stimulus"":""target"",""lsl_t"":919205.768521}"
919207.8740015454,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":16,""stimulus"":""target"",""lsl_t"":919207.874025}"
919209.9844310378,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":17,""stimulus"":""target"",""lsl_t"":919209.984454}"
919212.0943672301,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":18,""stimulus"":""target"",""lsl_t"":919212.094390}"
919214.2034159225,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":19,""stimulus"":""target"",""lsl_t"":919214.203439}"
919216.3122725149,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":20,""stimulus"":""nonTarget"",""lsl_t"":919216.312296}"
919218.4183643074,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":21,""stimulus"":""target"",""lsl_t"":919218.418388}"
919220.5249665998,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":22,""stimulus"":""target"",""lsl_t"":919220.524990}"
919222.6322260923,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":23,""stimulus"":""target"",""lsl_t"":919222.632249}"
919224.7429208847,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":24,""stimulus"":""nonTarget"",""lsl_t"":919224.742944}"
919226.8508495771,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":25,""stimulus"":""target"",""lsl_t"":919226.850873}"
919228.9575756695,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":26,""stimulus"":""nonTarget"",""lsl_t"":919228.957599}"
919231.0682821618,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":27,""stimulus"":""target"",""lsl_t"":919231.068305}"
919233.1792116544,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":28,""stimulus"":""target"",""lsl_t"":919233.179235}"
919235.2864842467,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":29,""stimulus"":""target"",""lsl_t"":919235.286508}"
919237.3962179392,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":30,""stimulus"":""target"",""lsl_t"":919237.396241}"
919239.5032143316,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":31,""stimulus"":""target"",""lsl_t"":919239.503238}"
919241.6145855241,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":32,""stimulus"":""nonTarget"",""lsl_t"":919241.614609}"
